rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,attr-depend-on-normalage,sex,blood-pressure,native_country,marital,age-Australia-pyramidal
rec-5996-dup-1,female,chaahlotte,lichacs,2906,sydn3y,,3516 75105 1607 9443,52442.90,31,70458.3,15,62,na,70.821,japan,Married,57
rec-5996-dup-2,female,charlott,licbacz,2907,sydbey,,3516 7510 1607 9443,52442.90,31,70458.3,15,62,na,70.821,japan,Married,57
rec-5996-org,female,charlotte,lichacz,2906,sydney,02 0698 1591,3516 7510 1607 9443,52442.90,31,70458.3,15,62,na,70.821,japan,Married,57
rec-5997-org,male,kaysey,burford,2611,sydney,04 7570 2079,4486 1512 8153 2933,24438.59,84,47819.6,73,57,na,80.984,Australia,Married,86
rec-5998-dup-0,male,mekgie,diecson,2702,perth,,5339 3433 2690 0219,47488.28,113,61319.8,257,59,f,79.138,united state of america,Married,37
rec-5998-dup-1,male,meggei,tixon,2603,pefth,07 5394 2119,5339 3433 2690 0219,47488.28,113,61319.8,72,59,f,79.138,united state of america,Married,37
rec-5998-dup-2,,megjie,dixon,2702,perth,,5339 34335 2690 0219,47488.28,113,61319.8,27,59,f,79.138,united state of america,Married,37
rec-5998-org,male,meggie,dixon,2602,perth,07 5394 2119,5339 3433 2690 0219,47488.28,113,61319.8,27,59,f,79.138,united state of america,Married,37
rec-5999-org,male,amy,galgaardt,2905,melbourne,07 8082 3218,4024 0071 2433 2395,60940.70,47,45242.0,63,22,m,75.672,japan,Single,71
rec-6000-org,female,jemima,statton,2607,melbourne,02 0452 6615,4024 0071 5828 9263,12313.46,117,47322.1,73,40,na,76.420,japan,Married,53
rec-6001-dup-0,,kelsy,loe,2t11,canberra,,4024 0071 9210 835,68204.23,41,24076.7,36,32,na,76.507,united state of america,Single,71
rec-6001-dup-1,,ckelsy,lowe,2612,kanberra,02 5570 0594,4024 0071 9210 3835,68204.23,41,24076.7,39,32,na,76.507,united state of america,Single,71
rec-6001-dup-2,male,kelsy,loe,2611,canperra,,4024 0071 91210 3835,68204.23,41,24076.7,346,32,na,76.507,united state of america,Single,71
rec-6001-org,male,kelsy,lowe,2611,canberra,02 5570 0594,4024 0071 9210 3835,68204.23,41,24076.7,36,32,na,76.507,united state of america,Single,71
rec-6002-org,female,domenique,leong,2914,melbourne,07 8453 3999,4539 3164 7571 5969,27657.15,21,96449.8,93,34,f,80.254,Australia,Married,59
rec-6003-dup-0,,mari,ikonomo,2617,melbourne,,4532 7572 69326132,43937.00,88,115426.6,81,35,na,72.909,united state of america,Single,6
rec-6003-dup-1,,marie,ickonomou,2617,melborne,,4532 7572 6932 6132,43937.00,88,115426.6,81,35,na,72.909,united state of america,Single,6
rec-6003-dup-2,male,marv,ikonomou,2t17,melbourje,,45302 7572 6932 6132,43937.00,88,115426.6,81,35,na,72.909,united state of america,Single,6
rec-6003-org,male,mary,ikonomou,2617,melbourne,04 5644 3976,4532 7572 6932 6132,43937.00,88,115426.6,81,35,na,72.909,united state of america,Single,6
rec-6004-dup-0,male,pella,reif,260t,perth,,4716 5139 81134 2151,42546.95,4,82603.0,105,28,f,88.700,Australia,Single,47
rec-6004-dup-1,,bela,reid,2606,,,4716 5139 8113 2151,42546.95,4,82603.0,150,28,f,88.700,Australia,Single,47
rec-6004-dup-2,,bella,re8d,2606,,,4716 52139 8113 2151,42546.95,4,82603.0,105,28,f,88.700,Australia,Single,47
rec-6004-org,male,bella,reid,2606,perth,08 5609 5226,4716 5139 8113 2151,42546.95,4,82603.0,105,28,f,88.700,Australia,Single,47
rec-6005-org,male,naomi,campbell,2606,sydney,03 4398 5296,4486 9001 7650 6455,61189.87,24,83757.1,16,38,na,75.098,united state of america,Married,50
rec-6006-org,male,phoebe,leonardos,2905,sydney,04 4942 5316,5253 5958 0455 9757,64872.29,61,37070.0,103,50,na,80.014,japan,Divorced,39
rec-6007-org,female,rachel,hoffman,2611,brisbane,03 9439 8868,5550 3465 7113 7546,37845.22,76,78441.9,59,45,m,71.924,united state of america,Married,6
rec-6008-dup-0,,elyl,porotstchnig,2607,zydney,02 5415 3830,5376 239 0920 3379,38617.38,100,6254.9,47,43,na,71.533,Australia,Married,2
rec-6008-org,male,elly,porotschnig,2607,sydney,02 5415 3830,5376 1239 0920 3379,38617.38,100,6254.9,47,43,na,71.533,Australia,Married,2
rec-6009-org,female,holly,berry,2614,perth,02 2901 4964,4556 9377 4636 0158,49383.44,86,122385.4,85,19,na,84.700,Australia,Single,0
rec-6010-org,female,mikayla,david,2903,melbourne,08 6442 8380,4486 5783 4305 9226,8404.34,82,89797.8,67,79,na,75.081,united state of america,Married,19
rec-6011-org,male,lily,block,2913,perth,04 4893 7714,5329 3537 5016 4051,38595.76,81,79459.9,46,64,na,69.294,Australia,Widowed,52
rec-6012-dup-0,,kizra,broadhead,2625,melbourne,,5315 3394 7772 56825,64004.17,15,28746.5,78,59,m,83.024,Australia,Married,67
rec-6012-org,male,kiara,broadhead,2615,melbourne,08 6975 0745,5315 3394 7772 5825,64004.17,15,28746.5,78,59,m,83.024,Australia,Married,67
rec-6013-org,male,emiily,burford,2904,perth,03 6293 3653,4024 0071 2427 5040,55653.77,70,72032.4,62,75,na,76.024,Australia,Married,57
rec-6014-org,male,claudia,fawkner,2905,melbourne,02 6400 3972,4024 0071 4694 8350,46148.84,43,62289.4,95,51,m,79.456,united state of america,Married,78
rec-6015-dup-0,,ckatelin,herpert,2614,perth,,5119 7333 7346 1634,56299.67,57,132557.7,95,23,f,77.551,united state of america,Married,37
rec-6015-dup-1,,kadelin,hrbert,2614,perth,,5119 7333 7346 1634,56299.67,57,132557.7,70,23,f,77.551,united state of america,Married,37
rec-6015-dup-2,,ckatelin,heahbert,26q4,perth,04 7127 0850,5119 7333 7346 1634,56299.67,57,132557.7,77,23,f,77.551,united state of america,Married,37
rec-6015-org,male,katelin,herbert,2614,perth,04 7127 0850,5119 7333 7346 1634,56299.67,57,132557.7,75,23,f,77.551,united state of america,Married,37
rec-6016-dup-0,,brijet,iofino,2617,sydney,03 2869 4439,5375 9520 1 124 0163,50143.15,45,169296.6,70,45,f,75.476,Australia,Married,15
rec-6016-org,male,bridget,iovino,2617,sydney,03 2869 4439,5375 9520 1124 0163,50143.15,45,169296.6,73,45,f,75.476,Australia,Married,15
rec-6017-dup-0,,tara,iddowson,261q,perth,,4024 0071 97505 1399,39110.97,115,26392.7,14,49,f,72.049,japan,Married,37
rec-6017-org,male,tara,widdowson,2611,perth,07 9673 4961,4024 0071 7505 1399,39110.97,115,26392.7,14,49,f,72.049,japan,Married,37
rec-6018-org,male,lily,chittleborough,2601,sydney,03 1876 4069,4839 1563 8567 1051,36823.18,32,81505.5,24,58,f,78.075,united state of america,Married,42
rec-6019-dup-0,,olivai,lok,2615,perth,,5272 2031 71991 3945,31128.73,25,94779.9,83,54,f,75.362,united state of america,Divorced,62
rec-6019-org,female,olivia,lock,2615,perth,02 3085 2378,5272 2031 1991 3945,31128.73,25,94779.9,83,54,f,75.362,united state of america,Divorced,62
rec-6020-org,female,indyana,hannagan,2902,brisbane,07 7330 6455,4916 7366 2319 0802,60998.83,31,66314.6,41,23,f,75.418,Australia,Single,14
rec-6021-org,male,aneka,bishop,2611,melbourne,03 6009 3247,4486 8526 5472 7691,54670.06,19,55799.5,50,55,m,74.660,India,Married,33
rec-6022-dup-0,,emijly,matigan,2611,sydney,,4929 4891 61377 0650,24895.08,106,62166.3,78,65,m,67.676,India,Widowed,70
rec-6022-org,male,emiily,madigan,2611,sydney,02 5640 2620,4929 4891 6137 0650,24895.08,106,62166.3,78,65,m,67.676,India,Widowed,70
rec-6023-org,female,callie,thiveos,2617,melbourne,03 2682 4828,4716 6911 1142 0876,53020.13,74,4358.5,48,16,na,77.554,Australia,Single,46
rec-6024-dup-0,,eliza,weatley,261t,sydney,,4532 2834 3949 906,13914.18,102,88060.6,103,34,f,70.361,japan,Single,15
rec-6024-org,male,eliza,wheatley,2615,sydney,04 0526 0977,4532 2834 3949 0906,13914.18,102,88060.6,103,34,f,70.361,japan,Single,15
rec-6025-dup-0,,sthakirah,galbraidh,2615,sydney,,3525 097 4788 2983,41680.87,91,92184.2,65,47,f,67.343,united state of america,Widowed,41
rec-6025-dup-1,male,xakirah,galpraith,26q5,sydney,,3525 0957 4788 2983,41680.87,91,92184.2,651,47,f,67.343,united state of america,Widowed,41
rec-6025-dup-2,,sakirah,galbrairh,2615,sydney,,3525 0957 4788 2983,41680.87,91,92184.2,25,47,f,67.343,united state of america,Widowed,41
rec-6025-org,male,shakirah,galbraith,2615,sydney,03 5282 1798,3525 0957 4788 2983,41680.87,91,92184.2,65,47,f,67.343,united state of america,Widowed,41
rec-6026-org,female,amber,pinakas,2611,brisbane,02 1831 0494,4716 0893 2574 0652,37285.43,2,33063.7,102,66,na,76.527,japan,Divorced,10
rec-6027-dup-0,,matdison,joakwuim,missing,perth,,5471 3567 1472 5459,51705.26,4,70022.5,30,60,na,76.233,united state of america,Widowed,36
rec-6027-dup-1,male,matison,joaqyim,2607,,,5471 3567 15472 5459,51705.26,4,70022.5,30,60,na,76.233,united state of america,Widowed,36
rec-6027-org,male,maddison,joaquim,2607,perth,07 6657 0790,5471 3567 1472 5459,51705.26,4,70022.5,30,60,na,76.233,united state of america,Widowed,36
rec-6028-dup-0,,kaitljn,prite,2923,melbourne,,6011 9450 1216 1030,62378.52,55,77358.8,70,44,m,80.911,united state of america,Married,41
rec-6028-dup-1,male,kaitlin,prite,29q3,melbouahne,02 0473 5800,6011 9450 12161030,62378.52,55,77358.8,700,44,m,80.911,united state of america,Married,41
rec-6028-dup-2,,kaidlin,prite,missing,melbouahne,02 0473 5800,6011 9450 1216 1030,62378.52,55,77358.8,70,44,m,80.911,united state of america,Married,41
rec-6028-org,male,kaitlin,pride,2913,melbourne,02 0473 5800,6011 9450 1216 1030,62378.52,55,77358.8,70,44,m,80.911,united state of america,Married,41
rec-6029-org,female,keziah,green,2617,canberra,07 1388 1167,5255 9745 1904 3944,69875.88,70,37961.3,95,65,na,75.674,united state of america,Married,30
rec-6030-dup-0,,erni,mial,2615,perth,,4486 7585 2871 6739,49373.59,21,116162.4,84,52,na,82.663,Australia,Married,59
rec-6030-dup-1,,erin,mial,2615,pert,,4486 7585 2871 69739,49373.59,21,116162.4,81,52,na,82.663,Australia,Married,59
rec-6030-dup-2,female,erin,mial,missing,perrh,,4486 7585 2871 6739,49373.59,21,116162.4,88,52,na,82.663,Australia,Married,59
rec-6030-org,female,erin,mihal,2615,perth,04 0914 1775,4486 7585 2871 6739,49373.59,21,116162.4,81,52,na,82.663,Australia,Married,59
rec-6031-org,female,layla,lowry,2600,brisbane,07 3173 5271,5191 6546 8812 3530,29928.00,46,71275.4,26,54,na,70.242,Australia,Widowed,38
rec-6032-dup-0,,sarwh,kreen,2602,sydny,03 1979 1153,5295 5717 1819 1623,57349.55,66,179054.3,7,70,f,75.832,India,Widowed,14
rec-6032-dup-1,male,zarah,kreen,missing,sydney,,5295 5717 1819 1623,57349.55,66,179054.3,7,70,f,75.832,India,Widowed,14
rec-6032-dup-2,male,jarah,kreen,2602,stydney,,5295 571 1819 1623,57349.55,66,179054.3,27,70,f,75.832,India,Widowed,14
rec-6032-org,male,sarah,green,2602,sydney,03 1979 1153,5295 5717 1819 1623,57349.55,66,179054.3,27,70,f,75.832,India,Widowed,14
rec-6033-dup-0,male,kaidlin,karas,2905,melbourn,,5497 5682 8646 4842,77841.12,100,73705.7,12,79,na,75.587,Australia,Divorced,72
rec-6033-org,male,kaitlin,garas,2904,melbourne,04 6435 4924,5497 5682 8646 4842,77841.12,100,73705.7,12,79,na,75.587,Australia,Divorced,72
rec-6034-dup-0,male,grase,riean,2611,peyrth,,4612 58920 2589 3669,21607.34,88,92216.8,108,64,f,73.662,Australia,Married,43
rec-6034-org,male,grace,ryan,2611,perth,08 5985 4093,4612 5820 2589 3669,21607.34,88,92216.8,108,64,f,73.662,Australia,Married,43
rec-6035-org,female,madison,reid,2913,sydney,03 8000 8438,4532 7311 1797 5374,66430.44,62,66252.1,96,55,m,77.250,Srilanka,Widowed,22
rec-6036-org,male,lucy,lock,2611,perth,04 2220 2609,5472 3492 4240 4308,60968.47,89,16214.0,31,68,na,76.204,united state of america,Widowed,26
rec-6037-org,male,seanna,sideris,2906,sydney,08 8909 3193,5554 5083 1023 3631,49413.30,79,30854.5,68,36,f,77.998,united state of america,Married,16
rec-6038-dup-0,,aleandra,teahwey,2612,sydney,,5159 6402 88761043,74725.92,93,25452.9,82,19,m,71.718,Australia,Single,56
rec-6038-dup-1,male,alexantra,terey,2613,sydney,,5159 6402 08876 1043,74725.92,93,25452.9,82,19,m,71.718,Australia,Single,56
rec-6038-dup-2,,alxeandra,tervvey,2612,sydndy,,5159 6402 8876 1043,74725.92,93,25452.9,82,19,m,71.718,Australia,Single,56
rec-6038-org,male,alexandra,terwey,2612,sydney,04 7848 0442,5159 6402 8876 1043,74725.92,93,25452.9,82,19,m,71.718,Australia,Single,56
rec-6039-dup-0,,bruke,herbert,2615,melbourhe,,5239 7294 7514 1277,53907.32,26,36449.6,162,41,na,72.927,Australia,Divorced,0
rec-6039-dup-1,male,brook,hrbert,2t15,melbourne,,5239 7294 7514 1277,53907.32,26,36449.6,36,41,na,72.927,Australia,Divorced,0
rec-6039-org,male,brooke,herbert,2615,melbourne,02 9448 3450,5239 7294 7514 1277,53907.32,26,36449.6,16,41,na,72.927,Australia,Divorced,0
rec-6040-dup-0,,charli,yerrel,2902,canberra,03 3188 5579,3585 3871 741 9456,85373.53,104,137320.0,83,35,f,75.468,Australia,Married,3
rec-6040-dup-1,,xarlie,yerrell,290q,canberra,03 3188 5579,3585 3871 781 9456,85373.53,104,137320.0,7,35,f,75.468,Australia,Married,3
rec-6040-org,male,charlie,yerrell,2902,canberra,03 3188 5579,3585 3871 7481 9456,85373.53,104,137320.0,73,35,f,75.468,Australia,Married,3
rec-6041-dup-0,,dara,kreen,2512,brisbane,02 2615 9368,6011 5130 9499 9501,33607.44,30,94213.4,340,50,m,78.601,united state of america,Married,17
rec-6041-dup-1,female,dara,grin,2612,brisbane,,96011 5130 9499 9501,33607.44,30,94213.4,314,50,m,78.601,united state of america,Married,17
rec-6041-org,female,tara,green,2612,brisbane,02 2615 9368,6011 5130 9499 9501,33607.44,30,94213.4,34,50,m,78.601,united state of america,Married,17
rec-6042-org,male,hayley,miels,2914,perth,03 3033 5892,5365 2062 0111 9808,51282.21,31,7292.4,68,17,na,72.955,united state of america,Single,41
rec-6043-dup-0,,samantba,ropson,2617,melbourwne,,5574 5741 3585 0542,74365.11,0,94689.9,85,85,f,79.724,Australia,Widowed,2
rec-6043-org,male,samantha,robson,2617,melbourne,08 3959 0387,5574 5741 3585 0542,74365.11,0,94689.9,85,85,f,79.724,Australia,Widowed,2
rec-6044-dup-0,,ste|la,binjs,2902,melbourne,,3559 1008 9544 4641,41173.39,76,13412.7,1,44,na,70.386,Australia,Married,8
rec-6044-dup-1,,jtella,pinns,2902,melbourne,,3559 1008 95404 4641,41173.39,76,13412.7,41,44,na,70.386,Australia,Married,8
rec-6044-dup-2,,stella,pinns,2901,meobourne,,3559 1008 9544 4641,41173.39,76,13412.7,41,44,na,70.386,Australia,Married,8
rec-6044-org,male,stella,binns,2902,melbourne,03 9894 3321,3559 1008 9544 4641,41173.39,76,13412.7,41,44,na,70.386,Australia,Married,8
rec-6045-org,female,lilian,koulianos,2602,sydney,02 5211 6781,4024 0071 1499 2794,54736.25,118,115040.9,87,21,f,74.383,Australia,Single,33
rec-6046-dup-0,,zade,white,2604,melboujrne,04 0692 2397,5282 0430 5984 28380,50252.34,15,140779.2,30,48,f,73.535,japan,Married,57
rec-6046-org,male,jade,white,2604,melbourne,04 0692 2397,5282 0430 5984 8380,50252.34,15,140779.2,20,48,f,73.535,japan,Married,57
rec-6047-dup-0,,alexantra,skounttsos,2607,sydney,,5374 6121 5616 1688,70703.06,82,45202.3,34,46,na,71.260,japan,Married,33
rec-6047-org,male,alexandra,skountzos,2607,sydney,04 8532 5106,5374 6121 5616 1688,70703.06,82,45202.3,43,46,na,71.260,japan,Married,33
rec-6048-dup-0,female,geoahgia,rote,260r,zydney,04 5453 8499,5101 3417 8411 2125,42207.17,77,62252.5,8,46,na,79.787,Australia,Married,2
rec-6048-org,female,georgia,rothe,2604,sydney,04 5453 8499,5101 3417 8411 2125,42207.17,77,62252.5,98,46,na,79.787,Australia,Married,2
rec-6049-org,male,samantha,brock,2611,melbourne,02 6548 9705,6011 4719 7883 9808,74614.11,47,28012.3,62,30,f,76.195,Australia,Single,21
rec-6050-org,male,georgia,sykiotis,2902,sydney,08 1745 8616,5120 1243 7865 9736,19261.68,86,156658.1,42,26,f,75.994,japan,Married,17
rec-6051-dup-0,,el|a,yun,2905,stydney,,5220 0016 2311 139 1,25506.44,20,110583.4,85,36,f,78.683,India,Married,39
rec-6051-dup-1,,ella,yun,29p5,stydney,,5220 00162311 1391,25506.44,20,110583.4,85,36,f,78.683,India,Married,39
rec-6051-dup-2,,ela,yub,2905,sydnei,02 8939 0238,5220 00126 2311 1391,25506.44,20,110583.4,85,36,f,78.683,India,Married,39
rec-6051-org,male,ella,yun,2905,sydney,02 8939 0238,5220 0016 2311 1391,25506.44,20,110583.4,85,36,f,78.683,India,Married,39
rec-6052-org,male,riley,tourmaline,2905,melbourne,04 5934 9216,4539 1186 6694 8908,71073.13,85,38316.7,98,31,na,73.640,Australia,Single,72
rec-6053-org,male,sarah,campbell,2607,melbourne,02 4181 7044,4916 1279 8067 6395,42470.61,120,215372.7,94,47,f,75.222,japan,Married,70
rec-6054-dup-0,,klaudia,camotszato,26p2,sydney,,4916 9674 4821 0588,28454.77,13,27521.3,78,21,m,75.176,Australia,Divorced,36
rec-6054-org,female,claudia,camozzato,2602,sydney,04 5526 6899,4916 9674 4821 0588,28454.77,13,27521.3,78,21,m,75.176,Australia,Divorced,36
rec-6055-org,female,abigail,reece,2913,sydney,02 7602 1224,6011 6548 2468 6065,32763.47,73,40663.6,27,49,m,75.193,Australia,Married,17
rec-6056-dup-0,,hnnah,grableah,2690,melbourne,,5223 2636 4069 9298,46324.56,94,36802.5,95,43,f,77.792,japan,Single,37
rec-6056-dup-1,male,hanah,grapler,26p0,melbournr,07 9011 6635,5223 2636 40669 9298,46324.56,94,36802.5,95,43,f,77.792,japan,Single,37
rec-6056-dup-2,,annah,grapler,2600,melbourne,,5223 2636 4069 9298,46324.56,94,36802.5,15,43,f,77.792,japan,Single,37
rec-6056-org,male,hannah,grabler,2600,melbourne,07 9011 6635,5223 2636 4069 9298,46324.56,94,36802.5,95,43,f,77.792,japan,Single,37
rec-6057-org,male,marianne,copp,2905,sydney,08 9875 4644,3551 5914 2005 6827,47088.79,70,20035.9,28,49,f,72.615,japan,Married,22
rec-6058-org,male,bridget,white,2614,melbourne,02 6467 6271,5567 0211 8148 5087,31285.01,15,61815.8,27,56,m,74.121,japan,Married,31
rec-6059-dup-0,female,aslee,lodgr,2913,canperra,,5520 6664 1570 3543,19345.70,49,23003.8,60,55,f,73.595,Australia,Divorced,48
rec-6059-dup-1,female,asblee,loclge,29q4,canberra,,5520 6664 1570 35431,19345.70,49,23003.8,60,55,f,73.595,Australia,Divorced,48
rec-6059-org,female,ashlee,lodge,2914,canberra,07 7433 5322,5520 6664 1570 3543,19345.70,49,23003.8,60,55,f,73.595,Australia,Divorced,48
rec-6060-dup-0,female,amv,cargeah,2602,,,5484 3358 1102 5745,45891.56,82,110157.1,84,43,na,75.346,united state of america,Widowed,64
rec-6060-dup-1,,amw,karger,missing,prisbane,02 6876 9210,5484 3358 1102 5745,45891.56,82,110157.1,48,43,na,75.346,united state of america,Widowed,64
rec-6060-org,female,amy,carger,2602,brisbane,02 6876 9210,5484 3358 1102 5745,45891.56,82,110157.1,48,43,na,75.346,united state of america,Widowed,64
rec-6061-dup-0,female,julyana,kochrane,2903,perdh,07 8682 6489,4538 866 1674 8502,63839.34,3,12814.4,72,28,f,79.033,Australia,Married,82
rec-6061-dup-1,,suliana,cochrane,2904,pergh,,4538 7866 1674 8502,63839.34,3,12814.4,762,28,f,79.033,Australia,Married,82
rec-6061-org,female,juliana,cochrane,2904,perth,07 8682 6489,4538 7866 1674 8502,63839.34,3,12814.4,72,28,f,79.033,Australia,Married,82
rec-6062-org,male,jessica,jovicic,2605,sydney,07 5383 6606,4539 3901 9046 8451,83242.19,99,38283.1,41,56,f,81.809,Australia,Married,31
rec-6063-dup-0,,matelyn,low,2606,melbo7rne,04 2479 7502,4916 5462 859 9135,50329.65,30,143365.6,91,40,na,79.102,japan,Married,33
rec-6063-org,male,madelyn,lowe,2606,melbourne,04 2479 7502,4916 5462 8759 9135,50329.65,30,143365.6,91,40,na,79.102,japan,Married,33
rec-6064-dup-0,,madi5on,loeattie,290p,peryh,08 7946 3554,4539 3182 4589 0924,62650.53,50,63862.1,12,36,f,77.167,Australia,Single,65
rec-6064-org,male,madison,beattie,2900,perth,08 7946 3554,4539 3182 4589 0924,62650.53,50,63862.1,12,36,f,77.167,Australia,Single,65
rec-6065-dup-0,,giorgya,jakura,2621,melbou4ne,07 7873 6309,6011 7356 2629 3026,56084.71,61,177843.4,94,77,f,67.702,Australia,Married,54
rec-6065-dup-1,,kiorgia,sacura,2621,melbourne,,6011 7356 2629 3026,56084.71,61,177843.4,94,77,f,67.702,Australia,Married,54
rec-6065-org,male,giorgia,jacura,2611,melbourne,07 7873 6309,6011 7356 2629 3026,56084.71,61,177843.4,94,77,f,67.702,Australia,Married,54
rec-6066-dup-0,,ela,bennier,2905,prisbane,,5249 4 771 5502 9911,40337.28,56,29597.3,19,56,m,71.501,united state of america,Married,25
rec-6066-dup-1,,ela,benier,2o05,brisbane,,5249 4771 5502 9911,40337.28,56,29597.3,19,56,m,71.501,united state of america,Married,25
rec-6066-dup-2,,ela,bennieah,2904,brisbane,,5249 4771 5502 9911,40337.28,56,29597.3,19,56,m,71.501,united state of america,Married,25
rec-6066-org,female,ella,bennier,2905,brisbane,08 3164 7564,5249 4771 5502 9911,40337.28,56,29597.3,19,56,m,71.501,united state of america,Married,25
rec-6067-org,female,keira,lahey,2602,brisbane,04 8072 9542,4716 9867 2339 9173,58609.34,81,27939.3,96,26,f,74.331,united state of america,Single,16
rec-6068-dup-0,,sulia,matthewj,2614,pert,08 0768 6903,4929 839 0485 5801,69019.08,2,40232.6,100,36,m,82.307,united state of america,Divorced,18
rec-6068-dup-1,,julia,matthewj,2614,perh,,4929 8379 03485 5801,69019.08,2,40232.6,100,36,m,82.307,united state of america,Divorced,18
rec-6068-org,male,julia,matthews,2614,perth,08 0768 6903,4929 8379 0485 5801,69019.08,2,40232.6,100,36,m,82.307,united state of america,Divorced,18
